Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
58606,9/3/2019 12:38,0,177,<machine-learning><python><keras><cnn><image-classification>,1,
58607,9/3/2019 13:41,1,42,<orange><orange3>,0,
48398,4/2/2019 2:49,1,99,<outlier><isolation-forest>,1,
48410,4/2/2019 6:51,0,177,<deep-learning><time-series><embeddings>,1,
48411,4/2/2019 7:13,3,133,<recommender-system><math>,1,
48412,4/2/2019 7:21,2,21,<machine-learning><classification><regression>,1,
48420,4/2/2019 8:29,1,518,<pandas>,2,
48423,4/2/2019 8:54,0,802,<python><pandas><data-analysis>,4,
48425,4/2/2019 9:11,1,458,<orange><databases>,1,
48426,4/2/2019 9:57,1,139,<nlp><text-mining><word2vec><word-embeddings><gensim>,1,
48428,4/2/2019 10:47,1,97,<machine-learning><python><classification><xgboost>,0,
48429,4/2/2019 10:57,0,78,<machine-learning><python>,1,1
48432,4/2/2019 11:25,10,949,<multiclass-classification><online-learning>,4,2
48438,4/2/2019 12:51,0,39,<neural-network><deep-learning><nlp><speech-to-text>,1,
48439,4/2/2019 13:03,1,23,<data-mining><nlp>,0,
48442,4/2/2019 13:24,0,373,<deep-learning><keras><r><convnet>,1,
48443,4/2/2019 13:39,1,32,<numerical><monte-carlo>,1,
48445,4/2/2019 13:54,1,82,<machine-learning><r><dummy-variables>,1,
48446,4/2/2019 14:06,2,1923,<machine-learning><nlp><gensim>,1,1
48447,4/2/2019 14:09,1,155,<python><scikit-learn><clustering><k-means>,1,
48450,4/2/2019 14:43,0,392,<machine-learning><neural-network>,3,
48454,4/2/2019 15:52,1,12,<python><correlation><sentiment-analysis>,0,
48457,4/2/2019 16:25,2,264,<nlp><nltk>,1,1
48458,4/2/2019 16:29,2,81,<neural-network><deep-learning><keras><tensorflow><vgg16>,0,1
48459,4/2/2019 16:32,1,515,<machine-learning><python>,2,
48461,4/2/2019 17:28,1,65,<neural-network><regularization><perceptron>,1,
48462,4/2/2019 17:40,1,113,<machine-learning><time-series><forecasting>,0,
48467,4/2/2019 19:38,0,385,<machine-learning><xgboost>,2,1
48468,4/2/2019 20:00,1,23,<machine-learning><recommender-system><apache-spark><embeddings><matrix-factorisation>,0,
48473,4/2/2019 21:58,2,836,<python><k-means><unsupervised-learning>,2,
48474,4/2/2019 22:07,1,303,<neural-network><data-mining><orange>,0,
48475,4/2/2019 23:02,2,79,<machine-learning><deep-learning><object-detection>,0,
48477,4/3/2019 1:15,1,633,<cnn><object-detection><faster-rcnn>,0,1
48479,4/3/2019 2:28,1,72,<machine-learning><scikit-learn><predictive-modeling><pandas>,2,
48480,4/3/2019 2:41,1,31,<apache-spark>,0,
48481,4/3/2019 3:18,1,26,<machine-learning><deep-learning><computer-vision>,1,
48482,4/3/2019 4:29,1,910,<loss-function>,1,
48486,4/3/2019 5:19,2,240,<machine-learning><regression><supervised-learning><model-selection>,0,
48488,4/3/2019 5:56,1,107,<time-series><training><machine-learning-model><forecasting>,1,
48489,4/3/2019 6:01,1,46,<machine-learning><classification><numpy><gpu>,1,
48501,4/3/2019 9:11,1,106,<keras><tensorflow><gpu>,0,
48512,4/3/2019 11:12,0,27,<machine-learning><r><cloud-computing>,1,
48514,4/3/2019 12:08,2,231,<machine-learning><python><statistics><distribution>,0,
48515,4/3/2019 12:27,1,3743,<machine-learning><neural-network><keras>,1,
48525,4/3/2019 13:36,4,168,<cross-validation><multiclass-classification><prediction>,1,1
48526,4/3/2019 13:41,0,74,<r><csv>,1,
48529,4/3/2019 14:42,2,289,<machine-learning><neural-network><deep-learning><data-augmentation><image-preprocessing>,1,
48531,4/3/2019 15:16,45,7653,<data-wrangling>,9,17
48533,4/3/2019 15:39,1,2832,<machine-learning><neural-network><anomaly-detection><autoencoder>,1,
48534,4/3/2019 15:41,0,1013,<machine-learning><python><scikit-learn><decision-trees>,1,
48535,4/3/2019 15:47,2,407,<machine-learning><classification><class-imbalance>,1,
48537,4/3/2019 15:56,4,336,<deep-learning><tensorflow><jupyter>,1,
58616,9/3/2019 17:06,1,23,<python><tensorflow>,1,
58622,9/3/2019 18:11,1,80,<python><pandas><excel>,1,
58626,9/3/2019 19:02,0,76,<predictive-modeling>,1,0
58627,9/3/2019 19:36,1,11,<cnn>,0,
58629,9/3/2019 20:00,3,84,<nlp>,1,
58630,9/3/2019 20:31,1,159,<machine-learning><neural-network><deep-learning><linear-regression><svm>,2,
58631,9/3/2019 20:36,5,593,<python><prediction><class-imbalance>,2,2
58639,9/3/2019 23:33,0,143,<machine-learning><python><cnn><image-classification><image-recognition>,1,2
58641,9/4/2019 3:05,2,114,<regression><decision-trees>,1,
58644,9/4/2019 5:57,3,216,<machine-learning><dataset><training><reference-request>,2,2
58649,9/4/2019 8:20,1,169,<python><deep-learning><keras><tensorflow>,1,
58652,9/4/2019 8:57,-1,16,<clustering><web-scraping>,1,
58654,9/4/2019 9:00,1,201,<image-recognition><object-detection>,0,4
58656,9/4/2019 10:06,0,651,<machine-learning><python><hyperparameter><gridsearchcv><lightgbm>,1,
58659,9/4/2019 11:26,0,24,<keras><scikit-learn><tensorflow>,1,
58661,9/4/2019 11:31,1,103,<nlp><information-retrieval>,1,
58662,9/4/2019 11:35,1,74,<machine-learning><python><multiclass-classification><multilabel-classification>,1,
58666,9/4/2019 12:56,0,127,<machine-learning><classification><anomaly-detection><c>,1,
58670,9/4/2019 13:46,0,543,<xgboost><parallel><processing>,1,
58673,9/4/2019 14:00,1,82,<machine-learning><python><deep-learning>,1,
58677,9/4/2019 14:52,1,16,<neural-network><natural-language-process><language-model>,0,
58681,9/4/2019 15:50,1,36,<data><data-cleaning><cross-validation>,1,
58682,9/4/2019 15:58,2,40,<neural-network><mathematics>,0,2
58683,9/4/2019 16:14,3,52,<deep-learning><aws>,1,
58686,9/4/2019 17:05,1,2324,<machine-learning><classification><ml>,1,
58689,9/4/2019 18:45,9,99,<r><feature-selection><correlation>,2,4
58690,9/4/2019 19:00,1,26,<neural-network><autoencoder>,0,
58691,9/4/2019 19:16,0,79,<natural-language-process><transfer-learning><bert>,1,
58694,9/4/2019 22:52,3,2733,<neural-network><keras><time-series><lstm><rnn>,1,
58697,9/5/2019 1:44,1,35,<machine-learning><clustering><data><algorithms>,0,
58698,9/5/2019 2:13,1,32,<machine-learning>,1,
58701,9/5/2019 5:00,1,24,<python><tensorflow><nlp>,0,
58702,9/5/2019 5:19,2,720,<machine-learning><neural-network><deep-learning>,2,
58708,9/5/2019 7:31,0,602,<machine-learning><neural-network><classification><prediction><mlp>,2,
58709,9/5/2019 7:54,0,77,<machine-learning><python><scikit-learn><pandas><kaggle>,1,
58712,9/5/2019 8:46,0,106,<neural-network><time-series><svm><forecast><lightgbm>,1,
58713,9/5/2019 8:55,0,241,<python><optimization><genetic-algorithms>,2,
58719,9/5/2019 9:40,0,431,<machine-learning><deep-learning><nlp><text-mining>,2,
58720,9/5/2019 9:58,2,545,<machine-learning><classification><scikit-learn><categorical-data><naive-bayes-classifier>,1,1
58722,9/5/2019 10:42,4,68,<machine-learning><time-series><lstm><recurrent-neural-net>,1,
58725,9/5/2019 12:40,1,86,<machine-learning><dataset><data><databases>,1,
58728,9/5/2019 13:22,2,8563,<deep-learning><cnn><rnn>,1,3
58729,9/5/2019 13:49,0,47,<evaluation><class-imbalance><imbalanced-learn>,1,1
58731,9/5/2019 13:58,2,2173,<neural-network><deep-learning><tensorflow><training><loss-function>,2,1
58732,9/5/2019 14:05,1,17,<machine-learning><classification><supervised-learning>,1,
58735,9/5/2019 14:27,5,5746,<keras><tensorflow><class-imbalance>,2,1
58736,9/5/2019 14:56,1,49,<machine-learning><predictive-modeling><lightgbm>,1,1
58737,9/5/2019 15:04,1,161,<machine-learning><python><time-series>,1,
58745,9/5/2019 16:41,0,414,<decision-trees>,3,
58749,9/5/2019 17:40,1,40,<python><deep-learning><keras><reinforcement-learning><q-learning>,0,
58753,9/5/2019 19:04,2,3080,<python><scikit-learn><logistic-regression>,1,
58756,9/5/2019 20:19,1,27,<machine-learning><decision-trees>,0,
58757,9/5/2019 20:45,0,80,<regression>,0,
58758,9/5/2019 21:39,2,47,<machine-learning><time-series><forecasting>,0,
58759,9/5/2019 23:09,3,79,<machine-learning><python><anomaly-detection>,3,
58760,9/5/2019 23:23,1,24,<machine-learning><sequence>,0,
58761,9/5/2019 23:42,1,28,<dataset><open-source><crawling>,0,
58762,9/6/2019 0:36,0,338,<data><visualization>,1,
58764,9/6/2019 4:25,1,201,<optimization><gradient-descent>,3,
58766,9/6/2019 6:46,0,55,<machine-learning><python><scikit-learn><linear-regression><data-science-model>,1,
58768,9/6/2019 7:03,0,128,<predictive-modeling><random-forest><machine-learning-model>,2,
58773,9/6/2019 8:20,0,21,<time-series><prediction>,1,
58775,9/6/2019 8:29,4,487,<machine-learning><nltk><tfidf>,3,
58777,9/6/2019 8:56,3,307,<machine-learning><python><keras><accuracy><matplotlib>,1,1
58781,9/6/2019 10:10,1,796,<keras><tensorflow><time-series><cnn><lstm>,1,
58784,9/6/2019 11:36,2,182,<machine-learning><classification><feature-selection><random-forest><predictor-importance>,1,
58785,9/6/2019 12:00,1,300,<deep-learning><cnn><batch-normalization>,1,
58788,9/6/2019 12:26,0,25,<machine-learning><nlp><machine-learning-model><natural-language-process><model-selection>,1,
58789,9/6/2019 12:28,1,225,<python><pandas><dataframe><jupyter><image>,0,
58791,9/6/2019 12:42,1,62,<data-cleaning><outlier>,2,
58792,9/6/2019 13:22,0,43,<scikit-learn><linear-regression><logistic-regression><missing-data>,0,1
58794,9/6/2019 13:51,1,48,<nlp><transformer>,0,
58795,9/6/2019 13:56,0,175,<classification>,1,
58799,9/6/2019 16:45,2,41,<reinforcement-learning>,1,
48543,4/3/2019 17:06,1,39,<machine-learning>,0,
48548,4/3/2019 18:56,4,1445,<machine-learning><self-study><books><ai>,3,2
48551,4/3/2019 19:53,2,1414,<python><neural-network><deep-learning><keras><tensorflow>,1,
48553,4/3/2019 20:46,2,175,<machine-learning><python><pandas><statistics><visualization>,1,1
48560,4/4/2019 1:40,1,1183,<decision-trees>,1,1
48562,4/4/2019 2:38,0,1577,<machine-learning><feature-engineering>,2,
48565,4/4/2019 3:11,2,17,<machine-learning><keras>,1,
48566,4/4/2019 4:10,0,338,<machine-learning><neural-network><deep-learning><cnn>,2,
48569,4/4/2019 5:16,2,618,<lstm><pytorch><convergence>,0,0
48571,4/4/2019 5:31,4,692,<cnn><opencv><image-preprocessing>,2,
48575,4/4/2019 6:27,1,272,<nlp><preprocessing>,1,
48584,4/4/2019 8:37,3,1496,<neural-network><deep-learning><transfer-learning><vgg16>,3,
48585,4/4/2019 8:42,1,1548,<time-series><similarity><distance>,1,
48589,4/4/2019 9:25,0,127,<neural-network><nlp><speech-to-text>,2,
48592,4/4/2019 9:37,6,334,<machine-learning><python><classification>,1,1
48602,4/4/2019 10:28,1,123,<machine-learning><statistics><self-study><mathematics>,1,3
48606,4/4/2019 12:22,1,146,<r><scraping>,1,
48609,4/4/2019 13:14,3,201,<r><data>,2,
48615,4/4/2019 15:32,0,38,<python><classifier>,2,
48621,4/4/2019 15:47,1,193,<machine-learning><dataset><missing-data>,2,
48624,4/4/2019 16:39,1,2731,<classification><tensorflow><svm>,1,1
48629,4/4/2019 19:17,1,84,<r><time-series><forecasting>,2,1
58811,9/7/2019 3:39,1,31,<python><c>,1,
58812,9/7/2019 5:18,1,51,<machine-learning><algorithms><mlp><convergence>,0,
58814,9/7/2019 7:24,0,409,<linear-regression><linear-algebra>,1,
58817,9/7/2019 8:29,1,28,<machine-learning><cross-validation><evaluation>,1,
58818,9/7/2019 8:59,0,15,<text-mining><recommender-system>,0,
58822,9/7/2019 10:30,2,878,<machine-learning><confusion-matrix><mathematics>,2,
58825,9/7/2019 11:10,1,30,<python><scikit-learn>,1,
58829,9/7/2019 14:00,0,37,<scikit-learn>,1,
58830,9/7/2019 15:00,3,325,<python><deep-learning><classification><supervised-learning><audio-recognition>,2,1
58832,9/7/2019 16:10,1,23,<data><reference-request><history>,1,
58838,9/7/2019 18:21,2,1149,<machine-learning><neural-network>,2,0
58842,9/7/2019 21:08,1,77,<decision-trees>,0,
58843,9/7/2019 21:12,0,110,<machine-learning><decision-trees>,2,
58845,9/7/2019 21:14,13,14740,<tensorflow><gpu>,2,3
58847,9/7/2019 22:36,0,32,<hinge-loss>,1,
58858,9/8/2019 10:53,-1,297,<scikit-learn><similarity><tfidf><cosine-distance><reshape>,1,1
58861,9/8/2019 15:51,1,1019,<python><nlp><natural-language-process><named-entity-recognition>,1,
58862,9/8/2019 16:28,1,24,<tensorflow>,1,
58872,9/8/2019 22:36,0,160,<classification>,1,
58876,9/9/2019 2:51,1,72,<neural-network><cnn><visualization><inception>,1,
58881,9/9/2019 7:09,1,96,<machine-learning><named-entity-recognition>,3,
58884,9/9/2019 7:34,9,6050,<keras><tensorflow><activation-function>,3,4
58890,9/9/2019 9:33,0,3112,<python><pandas><dataframe>,2,
58891,9/9/2019 9:39,1,179,<machine-learning><python><deep-learning><image-preprocessing>,1,
58894,9/9/2019 9:58,0,30,<machine-learning><python><machine-learning-model><natural-language-process>,2,
58901,9/9/2019 12:18,1,99,<machine-learning><cross-validation>,1,0
58904,9/9/2019 12:55,2,49,<machine-learning><scikit-learn><logistic-regression><preprocessing><normalization>,1,
58905,9/9/2019 12:56,2,48,<k-nn>,2,
58907,9/9/2019 13:28,0,232,<neural-network><deep-learning><tensorflow><recommender-system>,1,
58911,9/9/2019 14:11,0,307,<deep-learning><keras>,1,
58913,9/9/2019 17:34,0,8,<time-series>,1,
58914,9/9/2019 17:42,1,24,<nlp>,0,
48633,4/4/2019 20:09,2,47,<neural-network><classification><keras><image-classification><preprocessing>,1,
48636,4/4/2019 22:04,0,68,<r><regularization><plotting><ridge-regression>,0,
48640,4/4/2019 23:47,2,72,<deep-learning><lstm><recurrent-neural-net><named-entity-recognition><sequence-to-sequence>,1,1
48642,4/5/2019 0:36,4,9547,<machine-learning><k-means><similarity><image>,1,2
48643,4/5/2019 1:10,0,19,<machine-learning><k-means>,1,
48645,4/5/2019 3:24,3,106,<machine-learning><computer-vision>,3,
48653,4/5/2019 5:44,3,91,<machine-learning><time-series>,2,2
48670,4/5/2019 7:48,3,230,<keras><optimization><overfitting><gan>,0,
48671,4/5/2019 7:49,0,2995,<python><word2vec><data-analysis><cosine-distance>,2,2
48672,4/5/2019 8:03,3,1234,<machine-learning><neural-network><classification><cost-function>,1,
48688,4/5/2019 10:38,0,207,<python><tensorflow><rnn>,0,
48693,4/5/2019 13:20,5,20423,<python><clustering><pandas>,2,1
48697,4/5/2019 14:25,2,1031,<python><keras><tensorflow><loss-function><autoencoder>,1,
48699,4/5/2019 15:50,0,50,<neural-network><deep-learning><gan>,1,
48701,4/5/2019 16:21,0,83,<machine-learning><prediction><probability><naive-bayes-classifier>,1,
48702,4/5/2019 16:30,1,42,<classification><predictive-modeling><multilabel-classification>,2,
48706,4/5/2019 19:12,0,30,<python><sql><excel>,1,
48707,4/5/2019 19:17,0,153,<keras><lstm><loss-function>,1,
48709,4/5/2019 19:20,3,1322,<python><preprocessing><numpy><sampling><smote>,1,
48711,4/5/2019 19:36,8,971,<machine-learning><python>,2,6
58920,9/9/2019 20:01,0,18,<cnn><convolution>,1,
58927,9/9/2019 21:15,0,287,<neural-network><tensorflow>,1,
58931,9/9/2019 21:53,0,75,<tfidf>,1,
58932,9/9/2019 22:13,1,1706,<keras><cnn><loss-function>,3,
58934,9/9/2019 23:03,0,502,<r><correlation>,1,
58936,9/9/2019 23:07,1,32,<linear-regression>,0,
58938,9/10/2019 1:10,0,27,<powerbi>,1,
58944,9/10/2019 4:51,2,1742,<deep-learning><pytorch><autoencoder>,2,
58945,9/10/2019 5:26,0,35,<deep-learning><regression>,1,
58946,9/10/2019 5:50,0,17,<machine-learning><nlp><svm>,0,
58947,9/10/2019 6:21,0,199,<pandas>,1,
58948,9/10/2019 6:30,0,33,<machine-learning><tensorflow><r><logistic-regression>,1,
58950,9/10/2019 7:26,1,29,<multilabel-classification><information-theory>,1,0
58958,9/10/2019 8:57,0,38,<machine-learning><image-recognition>,1,
58960,9/10/2019 8:59,0,203,<python><clustering><pandas><dbscan><pickle>,2,
58961,9/10/2019 9:13,2,1244,<machine-learning><python><scikit-learn><accuracy>,1,
58965,9/10/2019 11:03,1,263,<classification><scikit-learn><xgboost><boosting><lightgbm>,0,
58966,9/10/2019 11:13,2,940,<classification><svm><binary>,2,1
58967,9/10/2019 11:43,1,19,<python><matlab><octave>,0,
58969,9/10/2019 11:51,1,78,<probability><bayesian>,0,
58980,9/10/2019 15:13,1,14,<feature-scaling>,0,
58981,9/10/2019 15:14,0,2071,<python><keras><convnet>,3,1
58982,9/10/2019 15:20,1,17,<statistics>,0,
58984,9/10/2019 16:23,0,66,<classification><churn>,1,
58988,9/10/2019 17:03,1,91,<machine-learning><svm>,0,
59001,9/10/2019 20:41,2,56,<machine-learning><keras><tensorflow>,2,
59004,9/10/2019 21:00,1,34,<machine-learning><logistic-regression><training><hyperparameter>,1,
59007,9/10/2019 21:26,0,2452,<machine-learning><neural-network><keras><regression>,3,
60010,9/11/2019 4:34,0,41,<random-forest><xgboost><feature-engineering><feature-extraction>,1,1
60011,9/11/2019 4:45,1,24,<data><orange>,0,
60017,9/11/2019 7:00,1,862,<python><keras><time-series><lstm><sequence>,1,
60018,9/11/2019 7:23,0,39,<pandas><dataframe><matplotlib><reshape>,1,
60019,9/11/2019 7:45,1,1089,<python>,4,
60020,9/11/2019 7:58,0,134,<machine-learning><deep-learning><predictive-modeling><statistics>,2,
60029,9/11/2019 10:44,0,229,<machine-learning><neural-network><deep-learning><statistics><computer-vision>,2,
60030,9/11/2019 10:58,0,29,<python><data-cleaning>,1,
60035,9/11/2019 11:27,1,7294,<python><keras><tensorflow><neural>,1,1
60037,9/11/2019 11:51,3,33,<deep-learning><classification><keras><convnet>,0,
60039,9/11/2019 12:16,0,33,<python><feature-selection><correlation>,1,1
60044,9/11/2019 13:08,0,170,<machine-learning><linear-regression>,1,
60047,9/11/2019 14:32,1,38,<python><pandas>,1,
60048,9/11/2019 14:44,0,38,<time-series><predictive-modeling>,2,
60051,9/11/2019 15:31,3,50,<education>,1,
60052,9/11/2019 16:13,2,99,<pandas><correlation><mnist>,2,
60056,9/11/2019 16:42,2,22,<machine-learning><data-science-model><natural-language-process>,0,1
60067,9/11/2019 19:36,-3,42,<python><pandas>,1,
60071,9/11/2019 20:21,0,392,<keras>,1,
48717,4/5/2019 21:29,4,486,<neural-network><time-series><lstm><rnn><feature-engineering>,1,
48718,4/5/2019 21:30,2,4216,<gpu><linux>,1,1
48722,4/5/2019 23:41,0,472,<word2vec><word-embeddings>,1,
48723,4/6/2019 0:03,3,113,<neural-network><deep-learning><gan>,0,
48724,4/6/2019 3:19,0,106,<dataset>,2,
48726,4/6/2019 5:32,1,94,<deep-learning><xgboost>,0,
48727,4/6/2019 6:55,0,92,<machine-learning><deep-learning><ai>,1,1
48731,4/6/2019 10:24,0,614,<neural-network><keras><dataset><neural>,1,
48736,4/6/2019 10:58,0,5932,<keras><lstm><learning-rate>,1,
48740,4/6/2019 11:54,4,57,<r>,1,
48751,4/6/2019 12:47,1,38,<python><deep-learning><keras><cnn>,0,
48753,4/6/2019 13:15,1,63,<machine-learning><python><deep-learning><pandas><data-cleaning>,0,
48755,4/6/2019 13:32,1,180,<neural-network><keras><dataset>,2,
48761,4/6/2019 16:21,2,133,<machine-learning><logistic-regression>,2,
48764,4/6/2019 17:15,1,2094,<classification><keras><lstm><binary><neural>,0,1
48767,4/6/2019 17:42,1,283,<classification><svm><matlab><hyperparameter>,0,
48775,4/6/2019 20:20,1,638,<time-series><lstm><preprocessing><forecasting>,1,1
48776,4/6/2019 22:39,0,56,<python><deep-learning><convolution><numpy>,1,
48780,4/7/2019 4:21,-1,1570,<machine-learning><linear-regression>,2,
48784,4/7/2019 5:50,0,274,<machine-learning><neural-network><prediction><machine-learning-model>,1,
48788,4/7/2019 6:56,5,203,<machine-learning><supervised-learning><prediction>,3,
48789,4/7/2019 7:37,1,24,<decision-trees>,0,
48796,4/7/2019 8:04,20,10944,<keras><lstm>,2,11
48797,4/7/2019 9:03,0,82,<python><neural-network><keras>,0,
48798,4/7/2019 9:12,0,44,<python>,1,
48801,4/7/2019 10:10,1,115,<machine-learning><time-series><predictive-modeling><probability><markov-process>,1,
48821,4/7/2019 12:10,6,195,<neural-network><cnn><lstm><training><class-imbalance>,2,2
60078,9/11/2019 22:08,1,24,<logistic-regression><mnist>,0,
60083,9/11/2019 23:35,1,18,<feature-extraction><categorical-data>,0,
60092,9/12/2019 3:09,0,48,<machine-learning><neural-network><classification><keras>,1,
60093,9/12/2019 3:18,1,150,<neural-network><bigdata><pca><dimensionality-reduction>,1,1
60095,9/12/2019 4:58,1,53,<dataset><bigdata>,2,2
60097,9/12/2019 5:45,0,35,<python><pandas>,2,
60104,9/12/2019 7:49,-1,92,<machine-learning><keras><tensorflow><computer-vision>,1,
60107,9/12/2019 9:49,4,700,<python><scikit-learn><hyperparameter-tuning><grid-search><pipelines>,1,4
60108,9/12/2019 10:03,1,16,<svm>,0,1
60112,9/12/2019 11:05,1,95,<categorical-data><missing-data><encoding><unseen-data>,1,1
60113,9/12/2019 11:13,1,587,<python><pandas><data-cleaning><dataframe>,3,
60119,9/12/2019 13:30,3,90,<python><scikit-learn><pandas><numpy>,2,
60122,9/12/2019 15:15,1,291,<python><deep-learning><keras><unbalanced-classes><hyperparameter-tuning>,0,
60124,9/12/2019 16:00,1,10,<algorithms>,0,
60126,9/12/2019 17:34,1,882,<python><keras><reshape>,2,
60127,9/12/2019 17:51,0,746,<tensorflow>,0,
60128,9/12/2019 17:51,1,9,<image-classification><computer-vision><image-recognition>,0,
60129,9/12/2019 18:10,1,27,<machine-learning><recommender-system><transfer-learning>,0,
60130,9/12/2019 19:16,1,27,<machine-learning><python>,0,
60133,9/12/2019 22:53,1,203,<python><classification><bigdata><multilabel-classification><jupyter>,0,
60139,9/13/2019 4:07,4,311,<python><keras><tensorflow><image-classification>,2,1
60146,9/13/2019 9:28,1,149,<outlier>,3,
60157,9/13/2019 11:42,1,18,<python><deep-learning><pytorch>,0,
60164,9/13/2019 15:17,0,26,<r>,0,0
60169,9/13/2019 18:34,1,93,<machine-learning><python><keras><cnn><image-classification>,1,1
60170,9/13/2019 19:02,2,61,<machine-learning><neural-network><keras><regression>,1,1
60174,9/13/2019 22:46,0,40,<pandas>,1,
60178,9/14/2019 0:29,1,188,<r>,1,1
60179,9/14/2019 2:24,0,91,<machine-learning><image-preprocessing>,0,
60180,9/14/2019 8:32,1,29,<python><data-cleaning>,1,
60183,9/14/2019 9:52,0,36,<neural-network><keras>,1,
60190,9/14/2019 12:25,3,57,<machine-learning><r><feature-selection>,0,0
60192,9/14/2019 13:21,1,140,<python><scikit-learn>,4,
60194,9/14/2019 14:32,1,73,<classification><feature-selection><multiclass-classification><multilabel-classification>,2,1
60201,9/14/2019 18:00,1,41,<machine-learning><optimization><data-science-model><expectation-maximization><gmm>,1,
60202,9/14/2019 18:14,1,44,<reinforcement-learning>,0,
60204,9/14/2019 20:20,3,41,<clustering><unsupervised-learning><image-preprocessing><noise>,0,
48825,4/7/2019 16:09,3,636,<optimization><gradient-descent><loss-function>,1,
48828,4/7/2019 18:06,1,22,<machine-learning><cnn><convnet><evolutionary-algorithms>,0,
48832,4/7/2019 18:57,0,130,<keras><nlp><cnn>,1,
48834,4/7/2019 19:19,0,191,<machine-learning><dataset><perceptron>,0,
48837,4/7/2019 22:11,2,2990,<keras><tensorflow><cnn>,1,
48838,4/7/2019 23:23,0,42,<regression><linear-regression><matrix-factorisation><matrix>,0,
48842,4/8/2019 0:35,4,79,<machine-learning><theory><pac-learning>,1,1
48846,4/8/2019 4:03,-2,72,<clustering><unsupervised-learning>,1,
48848,4/8/2019 5:19,0,4413,<python>,1,
48850,4/8/2019 7:01,1,160,<nlp><transfer-learning><bert>,0,
48851,4/8/2019 7:29,3,225,<machine-learning><neural-network><keras><lstm>,0,
48862,4/8/2019 9:30,1,209,<machine-learning><deep-learning><information-retrieval><similar-documents>,0,
48872,4/8/2019 10:20,1,143,<reinforcement-learning><policy-gradients>,0,
48874,4/8/2019 10:50,0,123,<social-network-analysis><twitter>,1,
48875,4/8/2019 11:04,5,1891,<machine-learning><data><categorical-data><encoding>,1,2
48877,4/8/2019 12:09,0,35,<probability><autoencoder><gaussian>,0,
48883,4/8/2019 15:18,1,420,<machine-learning><k-means>,1,
48885,4/8/2019 15:40,6,1543,<statistics><data-analysis>,1,3
48886,4/8/2019 15:55,2,22,<classification><naive-bayes-classifier>,1,
48889,4/8/2019 16:29,1,153,<deep-learning><reinforcement-learning>,1,
48890,4/8/2019 16:52,0,29,<data-mining><preprocessing>,2,
48891,4/8/2019 17:11,1,2374,<loss-function><pytorch>,2,
48893,4/8/2019 17:15,1,67,<python><classification><matlab>,2,
48904,4/8/2019 18:16,0,209,<python>,1,
48905,4/8/2019 18:36,1,395,<machine-learning><k-nn>,2,
48909,4/8/2019 18:54,2,396,<python><deep-learning><tensorflow><anaconda><linux>,1,
48912,4/8/2019 19:45,0,30,<recommender-system><data-product>,1,
48913,4/8/2019 20:03,1,20,<feature-extraction><feature-engineering><missing-data>,0,
48920,4/9/2019 0:18,5,212,<neural-network><convolution><graphs>,1,2
48921,4/9/2019 0:29,2,363,<neural-network><loss-function><pytorch><regularization>,1,
48922,4/9/2019 0:35,1,493,<neural-network><tensorflow><overfitting>,1,1
48923,4/9/2019 1:24,1,555,<neural-network><computer-vision><object-detection>,0,
48925,4/9/2019 1:41,0,454,<logistic-regression><prediction><sas>,1,
48932,4/9/2019 4:12,0,26,<deep-learning><cnn><backpropagation>,1,
60205,9/14/2019 23:28,1,86,<machine-learning><regularization><mnist>,0,
60207,9/15/2019 0:15,3,82,<machine-learning><neural-network><keras><optimization>,3,
60208,9/15/2019 0:32,1,181,<python><classification><xgboost>,1,
60213,9/15/2019 6:30,-1,26,<deep-learning><image-classification><gpu><consumerweb>,1,
60214,9/15/2019 7:58,0,213,<python><keras><cnn>,3,
60219,9/15/2019 10:10,1,18,<clustering><dimensionality-reduction>,0,
60220,9/15/2019 10:24,1,374,<python><feature-selection><anaconda>,1,
60222,9/15/2019 10:41,3,399,<machine-learning><python><nlp><word-embeddings><spacy>,1,
60225,9/15/2019 12:18,2,50,<machine-learning><nlp><lstm><word-embeddings>,0,
60226,9/15/2019 12:19,5,53,<time-series><data-mining><anomaly-detection>,1,2
60228,9/15/2019 12:25,1,36,<machine-learning><python><classification><scikit-learn><multilabel-classification>,0,
60229,9/15/2019 13:44,3,117,<machine-learning><nlp><google><automl>,1,1
60230,9/15/2019 14:40,1,20,<machine-learning><python><scikit-learn><hyperparameter-tuning><grid-search>,0,
60233,9/15/2019 15:18,1,134,<machine-learning><python><named-entity-recognition>,0,
60236,9/15/2019 15:40,1,10,<machine-learning><neural-network><r><statistics><rstudio>,0,
60237,9/15/2019 15:43,1,51,<data-mining><visualization><graphs><graphical-model>,0,
60238,9/15/2019 15:54,1,18,<nlp><data-mining><text-mining>,1,
60242,9/15/2019 18:07,6,165,<neural-network><deep-learning><cnn>,1,
60243,9/15/2019 18:51,1,22,<cnn><image-classification><image-recognition><sentiment-analysis>,0,
60250,9/16/2019 1:20,4,206,<visualization><linux>,2,
60251,9/16/2019 1:42,1,41,<machine-learning><svm><math>,1,
60256,9/16/2019 5:42,0,49,<bigdata><pyspark>,0,
60257,9/16/2019 6:06,1,27,<keras><tensorflow><pytorch><object-detection>,0,1
60258,9/16/2019 6:52,0,145,<deep-learning><nlp><natural-language-process><machine-translation><transformer>,1,
